review_id,user_uid,nickname,goods_cd,order_ref,rating,title,content,review_date,verified_purchase,photo_count,video_yn,helpful_count,report_count,reviewer_skin_type,reviewer_age_group,sentiment_score,admin_reply,is_best,review_nlp_01,review_nlp_02,review_nlp_03,review_nlp_04,review_nlp_05,review_nlp_06,review_nlp_07,review_nlp_08,review_nlp_09,review_nlp_10,review_nlp_11,review_nlp_12,review_nlp_13,review_nlp_14,review_nlp_15,review_flag_01,review_flag_02,review_flag_03,review_flag_04,review_flag_05,review_flag_06,review_flag_07,review_flag_08,review_flag_09,review_flag_10
RV-0000134,uid_55c7455a776b,뷰티차차280,PRD-00633,ORD00001813,5,별로에요,리뷰내용_7kbh1x0d_자극없어요,2024-10-24,Y,3,N,2,1,건성,50대이상,60.6,,N,41.25,18.23,5.050000000000001,46.21,18.56,38.59,43.78,4.71,36.24,48.08,23.52,19.189999999999998,2.91,23.11,28.21,True,True,X,0,True,no,no,Y,0,1
RV-0000135,uid_5c8d86ff45c1,뷰티가차639,PRD-00258,ORD00007110,5,대박,리뷰내용_uc5145c6_향이좋아요,09-28-2023,Y,1,N,3,0,민감성,30대,95.6,,N,42.94,14.78,23.18,48.86,41.86,61.01,45.96,39.61,13.15,6.84,26.790000000000003,32.64,13.99,12.29,30.06,True,True,X,1,True,yes,yes,N,0,0
RV-0000136,uid_465afbd8e4ed,뷰티나라217,PRD-00485,ORD00005788,2,별로에요,리뷰내용_fadoj51x_재구매예정,2023.10.11,N,0,N,3,0,,30대,72.7,,N,32.46,11.18,11.33,10.100000000000001,39.85,38.129999999999995,39.94,13.900000000000002,78.57,45.65,53.18000000000001,14.87,24.41,5.42,20.64,True,True,O,1,False,yes,yes,N,0,1
RV-0000137,uid_4e74a512166a,뷰티라아313,PRD-01803,,5,최고,리뷰내용_l73rhth0_가성비좋아요,20250130,0,0,N,5,0,,50대이상,55.5,답변_dn03o0ka,N,31.61,29.160000000000004,12.15,34.52,25.75,20.91,29.67,54.50000000000001,27.12,21.81,17.25,30.53,58.269999999999996,44.519999999999996,19.46,True,False,O,1,True,no,no,Y,1,1
RV-0000138,uid_67a8a58a5f4d,뷰티나차866,PRD-01012,ORD00014546,3,추천합니다,리뷰내용_qvxc9h53_재구매예정,2025.02.25,Y,5,N,1,2,민감성,30대,78.8,답변_m0njaltc,N,4.590000000000001,47.8,39.21,16.02,67.17,18.970000000000002,19.91,32.190000000000005,8.04,37.49,9.85,13.600000000000001,8.59,18.86,23.1,True,True,O,0,True,no,yes,N,0,0
RV-0000139,uid_c9d7160f62a2,뷰티나마767,PRD-01303,ORD00006315,5,최고,리뷰내용_75es4b2s_재구매예정,04-08-2025,Y,0,N,6,0,복합성,30대,53.6,,N,54.2,8.41,14.32,28.07,20.1,9.32,32.74,51.0,24.709999999999997,41.06,14.75,26.91,15.790000000000001,22.66,4.99,True,True,X,1,False,no,yes,Y,0,1
RV-0000140,uid_2dddffcb1fc8,뷰티가마230,PRD-01609,ORD00002018,1,최고,리뷰내용_9wv9dzlt_피부가좋아졌어요,2025.09.22,0,5,N,3,0,중성,10대,31.5,,N,15.5,40.87,18.11,47.72,26.33,36.13,13.83,10.77,23.75,29.95,47.43,45.25,22.53,67.29,21.93,True,False,X,0,False,no,no,Y,1,1
RV-0000141,uid_c61a4635930f,뷰티차바42,PRD-01448,ORD00004807,4,그냥그래요,리뷰내용_z0howxjk_자극없어요,20231113,True,0,N,4,0,지성,10대,72.7,,N,18.26,52.480000000000004,30.259999999999998,42.07,24.66,0.9400000000000001,42.93,54.55,17.77,29.709999999999997,61.35,41.46,18.39,29.909999999999997,30.84,False,False,X,1,True,no,no,Y,1,0
RV-0000142,uid_48ada945051e,뷰티나사724,PRD-00442,,5,최고,리뷰내용_tdbdq9kv_피부가좋아졌어요,2025.11.16,True,1,N,5,0,중성,30대,89.0,,N,33.14,14.49,53.12,33.22,44.55,60.74,12.9,23.51,36.52,13.120000000000001,12.9,10.9,25.130000000000003,32.51,64.47,True,False,O,0,True,yes,no,N,0,1
RV-0000143,uid_245304fb7d98,뷰티아사165,PRD-00786,ORD00006532,4,실망,리뷰내용_pygh9gbr_피부가좋아졌어요,12-06-2023,0,0,N,4,2,복합성,20대,75.2,답변_hj90p80b,N,39.54,8.01,25.22,33.93,13.3,18.32,65.8,10.63,37.12,23.94,18.64,38.03,67.38,12.959999999999999,50.949999999999996,False,False,O,1,True,yes,yes,N,0,0
RV-0000144,uid_e530e1257837,뷰티마나69,PRD-00015,ORD00000617,5,최고,리뷰내용_a0mej1yi_발림성이좋아요,12-02-2023,Y,1,N,2,0,지성,20대,92.8,,N,24.54,15.36,28.24,19.55,25.069999999999997,32.86,43.29,30.009999999999998,5.779999999999999,23.14,14.63,6.8500000000000005,23.400000000000002,5.74,48.14,False,False,X,0,False,yes,no,N,0,1
RV-0000145,uid_954de1068afe,뷰티아라569,PRD-00395,,5,재구매의사있음,리뷰내용_eipt6cg7_재구매예정,07-06-2024,N,0,N,1,0,건성,10대,49.1,,N,40.21,21.54,49.11,25.15,8.559999999999999,20.4,25.53,23.46,48.0,2.41,28.720000000000002,25.319999999999997,6.61,54.52,9.44,False,True,X,0,False,yes,yes,N,1,0
RV-0000146,uid_9a323ec0f082,뷰티라사39,PRD-00141,ORD00012278,4,가성비,리뷰내용_3cogvuaw_발림성이좋아요,2023.08.30,True,3,N,4,2,민감성,,33.0,,N,4.55,12.889999999999999,48.91,35.949999999999996,6.84,34.82,38.04,29.770000000000003,34.73,16.82,39.03,30.490000000000002,46.129999999999995,20.82,10.67,True,False,O,1,True,no,yes,N,0,0
RV-0000147,uid_e45578773f6b,뷰티차마455,PRD-01407,ORD00007621,4,좋아요,리뷰내용_2dojw4h9_피부가좋아졌어요,2023-01-04,0,0,N,3,0,민감성,,84.9,,N,31.319999999999997,15.329999999999998,26.779999999999998,13.73,38.519999999999996,38.3,40.38,19.3,40.98,26.55,1.8599999999999999,14.92,24.64,38.62,53.98,True,False,O,1,True,no,no,Y,1,1
RV-0000148,uid_b8c47b82d25e,뷰티차나71,PRD-01652,ORD00003581,4,실망,리뷰내용_84s4ibcy_향이좋아요,04/02/2023,1,2,N,1,2,민감성,30대,92.2,,N,22.919999999999998,51.18000000000001,45.45,49.24,25.590000000000003,8.72,10.85,6.660000000000001,24.21,32.21,49.45,47.31,23.78,33.45,33.1,False,True,X,1,False,no,no,Y,0,1
RV-0000149,uid_715253f982d9,뷰티라가47,PRD-00006,,4,그냥그래요,리뷰내용_w8jrgnz4_향이좋아요,2023.04.23,0,3,N,1,1,민감성,50대이상,71.1,,N,70.05,34.97,54.71,25.39,10.79,48.79,24.099999999999998,14.860000000000001,52.73,14.35,10.09,17.21,26.21,51.07000000000001,22.95,True,True,O,0,True,no,yes,N,0,1
RV-0000150,uid_da87095281cd,뷰티아라825,PRD-00092,ORD00004701,4,추천합니다,리뷰내용_u7dkzrk3_보습력최고,20241025,0,0,N,2,0,,20대,82.9,,N,38.75,36.86,3.04,6.84,31.94,33.35,7.7,15.58,47.099999999999994,17.9,16.16,59.47,21.62,58.46,65.60000000000001,False,False,O,0,False,yes,no,Y,0,1
RV-0000151,uid_0390a56da064,뷰티마사284,PRD-00466,ORD00002020,4,대박,리뷰내용_h192ra5y_가성비좋아요,20231228,True,0,N,5,0,민감성,10대,49.1,,N,41.17,32.54,44.99,54.66,30.380000000000003,49.25,14.62,27.339999999999996,16.33,26.43,52.51,33.23,31.979999999999997,48.78,40.31,False,False,X,0,False,yes,no,Y,0,1
RV-0000152,uid_72e78e85d1e5,뷰티바바89,PRD-01215,ORD00013906,5,재구매의사있음,리뷰내용_7rm24bro_트러블났어요,2024.07.27,1,0,N,2,0,민감성,50대이상,45.6,,N,15.93,54.35,11.32,54.75,23.28,49.9,45.59,34.64,43.71,43.5,25.61,30.31,53.42,34.839999999999996,26.16,False,True,X,1,True,no,yes,N,0,1
RV-0000153,uid_3d3be6aa0e4b,뷰티자다203,PRD-00852,ORD00011777,5,그냥그래요,리뷰내용_bnuhiq03_발림성이좋아요,2025-01-08,N,0,N,3,1,트러블성,,72.9,,N,15.879999999999999,34.83,4.31,46.7,10.17,17.11,5.8999999999999995,17.39,44.61,7.5,16.08,34.07,6.78,58.77,30.930000000000003,True,False,X,0,True,no,no,Y,1,1
RV-0000154,uid_feba8c73b762,뷰티마가912,PRD-00211,,5,재구매의사있음,리뷰내용_muwn3hz0_보습력최고,2024.06.23,N,5,Y,3,0,중성,20대,65.7,,Y,8.260000000000002,22.21,5.72,19.39,31.56,14.899999999999999,50.760000000000005,18.14,14.37,15.98,26.75,26.31,19.77,37.44,45.56,True,True,X,1,False,no,no,N,1,0
RV-0000155,uid_847b1bd53dcf,뷰티자사43,PRD-00655,ORD00005160,4,추천합니다,리뷰내용_jheto5c2_발림성이좋아요,20231128,Y,0,N,3,0,지성,20대,74.1,,N,28.59,51.65,7.41,28.95,18.58,15.160000000000002,39.62,51.959999999999994,20.29,15.540000000000001,23.51,40.089999999999996,28.720000000000002,19.74,14.860000000000001,False,True,O,1,False,yes,yes,Y,0,1
RV-0000156,uid_6b6b6121d8b5,뷰티바마389,PRD-01017,ORD00004697,4,그냥그래요,리뷰내용_h6ucv8xz_보습력최고,13/02/2025,0,1,N,2,0,지성,10대,93.9,,N,60.68,46.23,8.309999999999999,25.31,60.49,55.44,46.44,5.25,35.78,18.73,24.779999999999998,31.05,7.340000000000001,22.41,8.88,False,False,O,0,False,no,yes,N,0,1
RV-0000157,uid_0f2105d65a94,뷰티라차873,PRD-01115,ORD00008465,5,가성비,리뷰내용_wl4dzvbn_트러블났어요,2024-08-09,0,5,N,3,0,트러블성,40대,85.1,,N,14.899999999999999,17.45,23.03,31.25,55.50000000000001,51.43,14.069999999999999,6.859999999999999,19.139999999999997,32.66,49.38,21.09,2.27,26.51,11.06,True,True,O,0,False,yes,yes,N,0,0
RV-0000158,uid_9c8ad6f7d113,뷰티아라930,PRD-00183,ORD00014696,4,좋아요,리뷰내용_9dspjl66_향이좋아요,02-12-2025,True,1,N,1,0,민감성,30대,70.0,,N,35.480000000000004,30.78,28.499999999999996,15.17,28.27,3.3300000000000005,10.7,45.93,29.89,55.779999999999994,32.41,20.04,36.449999999999996,12.870000000000001,30.930000000000003,True,False,O,1,False,yes,yes,Y,0,1
RV-0000159,uid_8b2bab9efa72,뷰티나자945,PRD-01115,ORD00011729,5,실망,리뷰내용_u4t2jv53_재구매예정,2023-07-14,1,0,N,3,0,건성,20대,77.7,,N,18.13,10.299999999999999,19.45,21.0,64.83,33.22,10.97,61.27,16.650000000000002,21.09,16.77,50.13999999999999,21.33,15.290000000000001,41.589999999999996,False,False,X,1,True,no,yes,Y,1,1
RV-0000160,uid_2d9dcf255323,뷰티다가721,PRD-00537,ORD00001425,5,재구매의사있음,리뷰내용_eocd2dn9_발림성이좋아요,20240513,False,0,N,5,0,복합성,30대,69.6,,N,24.47,48.93,30.009999999999998,17.57,19.79,30.09,9.2,5.99,44.05,32.76,33.11,42.89,9.69,29.54,23.53,False,False,O,0,False,no,yes,Y,0,0
RV-0000161,uid_523fa22edf92,뷰티사바599,PRD-00550,ORD00008084,5,실망,리뷰내용_b0pnpsjs_향이좋아요,20240624,True,0,N,3,0,건성,20대,87.7,,N,38.800000000000004,22.97,16.79,24.11,13.100000000000001,49.49,13.569999999999999,58.540000000000006,30.0,32.85,7.8,6.34,28.9,61.99,22.189999999999998,True,True,O,1,False,yes,yes,Y,1,0
RV-0000162,uid_ead3dab16345,뷰티바아790,PRD-01405,ORD00004599,2,대박,리뷰내용_kcc4tvid_트러블났어요,2024-07-22,1,3,N,4,0,건성,40대,65.5,,N,46.12,9.01,52.39,25.180000000000003,32.73,31.979999999999997,16.11,16.59,59.809999999999995,14.09,10.489999999999998,18.56,13.3,4.74,31.430000000000003,False,True,X,0,True,yes,yes,Y,0,0
RV-0000163,uid_da955b8ab557,뷰티차가263,PRD-00436,ORD00009701,5,그냥그래요,리뷰내용_t93n0leb_보습력최고,10-18-2025,0,0,N,2,0,민감성,40대,79.3,,N,15.409999999999998,56.19,14.71,11.57,25.72,39.07,26.96,6.36,21.45,19.11,18.740000000000002,56.2,20.77,12.98,20.73,True,True,X,1,False,no,yes,N,0,1
RV-0000164,uid_bfd2c292e7a0,뷰티차라307,PRD-01429,ORD00009304,5,너무좋아요,리뷰내용_3xx78v35_보습력최고,24/07/2023,1,0,N,4,0,민감성,40대,80.6,,N,57.18,23.18,19.25,1.7000000000000002,28.76,22.07,10.0,24.34,42.35,8.1,45.03,4.26,7.870000000000001,26.61,8.84,False,False,X,0,True,yes,no,Y,1,0
RV-0000165,uid_4d30a32ed8aa,뷰티가자679,PRD-01359,,5,가성비,리뷰내용_ub546bph_발림성이좋아요,2023.11.02,False,2,N,4,0,,10대,51.4,,N,35.56,29.73,33.53,29.82,13.28,30.220000000000002,8.559999999999999,57.84,81.94,25.419999999999998,21.29,12.08,19.38,26.450000000000003,8.05,False,True,O,0,True,yes,no,N,1,1
RV-0000166,uid_7694976bba09,뷰티아아733,PRD-01384,ORD00012703,3,별로에요,리뷰내용_scdt734f_재구매예정,30/11/2023,0,0,N,0,0,트러블성,50대이상,87.8,,N,11.48,8.07,22.31,12.879999999999999,56.99999999999999,61.45,1.03,27.04,21.759999999999998,27.68,10.92,47.56,16.12,26.33,43.99,True,True,X,1,False,yes,yes,N,1,0
RV-0000167,uid_c8a44d7a6a49,뷰티라자454,PRD-01837,ORD00008800,5,대박,리뷰내용_sbuqjue7_자극없어요,2023.12.29,Y,0,N,5,0,복합성,50대이상,74.9,,N,30.37,12.98,37.7,17.419999999999998,16.470000000000002,30.11,4.09,42.75,11.04,8.76,9.26,64.62,44.5,26.25,13.5,False,False,X,0,False,no,no,Y,1,0
RV-0000168,uid_481cd0b762e5,뷰티라사106,PRD-01021,ORD00006588,5,좋아요,리뷰내용_52xbspvs_재구매예정,2023.05.18,False,0,N,5,0,민감성,,71.7,,N,25.669999999999998,48.06,53.53,12.959999999999999,13.270000000000001,9.89,8.799999999999999,28.42,26.58,68.19,47.910000000000004,31.04,43.769999999999996,48.88,14.44,False,True,X,0,True,no,yes,Y,0,1
RV-0000169,uid_a8de3d5ba181,뷰티자나185,PRD-00847,ORD00003923,4,최고,리뷰내용_off7lb3u_피부가좋아졌어요,2023.04.20,True,0,N,2,0,중성,,62.1,,N,18.13,10.33,36.720000000000006,32.42,11.91,3.62,40.150000000000006,5.609999999999999,0.7000000000000001,8.14,47.48,16.48,21.59,30.769999999999996,16.25,False,False,O,0,True,no,no,N,1,1
RV-0000170,uid_34527ee956ff,뷰티자다248,PRD-00753,ORD00004322,3,최고,리뷰내용_c9qets53_발림성이좋아요,2024.12.21,True,0,Y,0,0,민감성,50대이상,85.5,,N,14.89,49.65,21.55,15.559999999999999,63.27,16.6,28.720000000000002,44.330000000000005,25.040000000000003,19.82,25.95,5.3100000000000005,24.32,29.880000000000003,15.53,True,False,O,1,False,no,yes,Y,1,1
RV-0000171,uid_a414d1e81d77,뷰티나나336,PRD-01492,ORD00001002,4,최고,리뷰내용_bz23xb3k_가성비_아요,20231010,0,1,N,2,1,트러블성,40대,52.6,,N,21.26,13.489999999999998,28.499999999999996,43.580000000000005,9.84,10.26,47.86,10.61,27.26,50.71,9.76,57.809999999999995,4.06,8.200000000000001,49.51,True,False,X,1,False,no,yes,Y,1,1
RV-0000172,uid_a4813a4e282e,뷰티바바439,PRD-01690,ORD00007663,4,너무좋아요,리뷰내용_wvy9w7xf_피부가좋아졌어요,2025.05.30,Y,5,N,5,0,민감성,10대,60.4,,N,35.449999999999996,24.45,31.119999999999997,53.59,17.32,63.39,36.34,35.730000000000004,43.169999999999995,12.33,11.44,48.17,38.129999999999995,13.81,37.85,False,True,X,0,False,no,no,Y,0,0
RV-0000173,uid_361f5a8f2467,뷰티차나872,PRD-00060,ORD00002606,5,최고,리뷰내용_q85qoq9b_자극없어요,2025-06-08,0,2,Y,4,0,중성,50대이상,40.5,,N,12.839999999999998,45.839999999999996,15.53,21.759999999999998,33.29,29.659999999999997,28.33,34.67,41.03,39.4,50.89,45.04,48.36,20.380000000000003,36.0,False,True,O,0,False,yes,yes,Y,0,1
RV-0000174,uid_5389fc5efb77,뷰티차라154,PRD-00627,ORD00014366,5,대박,리뷰내용_2v53ua51_재구매예정,2023-02-03,Y,1,N,6,0,민감성,,78.4,,N,65.89,9.64,38.73,18.34,32.18,17.65,14.31,55.42,38.62,30.86,3.94,6.25,17.169999999999998,25.4,25.35,False,False,X,1,False,yes,no,Y,1,1
RV-0000175,uid_0892bb36f851,뷰티사가577,PRD-01207,ORD00001392,5,최고,리뷰내용_jl23u3no_보습력최고,19/11/2025,1,5,N,3,0,민감성,,39.9,,N,13.209999999999999,6.93,40.660000000000004,46.39,33.35,32.78,22.09,9.54,24.8,16.72,22.3,22.759999999999998,25.040000000000003,22.439999999999998,8.49,False,True,X,1,True,no,yes,N,0,1
RV-0000176,uid_93b8da707012,뷰티마아932,PRD-00727,ORD00008470,1,너무좋아요,리뷰내용_hcnb480k_보습력최고,2023-12-09,Y,2,N,1,0,복합성,20대,65.3,답변_pqhvg8e5,N,45.019999999999996,52.300000000000004,21.52,51.62,9.43,21.17,25.0,60.19,51.28,39.989999999999995,20.02,28.32,26.009999999999998,34.949999999999996,27.089999999999996,True,True,X,0,False,yes,yes,N,0,1
RV-0000177,uid_1925999bd2a3,뷰티사가938,PRD-00658,,2,그냥그래요,리뷰내용_2l2owvq8_보습력최고,09-26-2025,N,5,Y,5,0,민감성,20대,45.7,,N,65.64999999999999,8.58,11.89,18.75,34.57,19.23,10.22,11.72,14.680000000000001,27.52,41.29,19.81,22.13,1.59,40.22,False,False,X,1,True,yes,yes,Y,0,1
RV-0000178,uid_aefaffd74ab8,뷰티마나132,PRD-01775,,4,실망,리뷰내용_dboeyvfk_자극없어요,2024.12.15,True,0,N,4,0,,40대,45.2,,N,32.879999999999995,24.3,39.5,13.79,41.04,62.25000000000001,21.32,32.61,9.0,15.21,23.35,15.09,53.38,29.5,51.55,False,True,X,0,False,yes,yes,N,0,0
RV-0000179,uid_23fc0ca279be,뷰티마사820,PRD-01891,ORD00008095,4,실망,리뷰내용_hlaebbsb_가성비좋아요,17/09/2025,True,0,N,2,2,트러블성,,67.8,,N,45.440000000000005,16.28,19.28,12.78,14.299999999999999,76.59,16.61,36.57,7.33,67.02,36.26,25.019999999999996,25.009999999999998,30.049999999999997,18.37,False,True,O,0,True,no,no,N,1,0
RV-0000180,uid_50900b497a51,뷰티가바559,PRD-00468,ORD00000824,3,별로에요,리뷰내용_8tbcqny7_발림성이좋아요,2025.03.10,True,1,N,2,0,중성,10대,84.7,,N,40.36,27.38,57.14,42.01,33.28,41.06,51.33,81.52000000000001,56.32,50.38,32.269999999999996,17.88,26.56,34.910000000000004,28.48,True,True,X,0,True,yes,no,N,0,1
RV-0000181,uid_8575302d7803,뷰티아나971,PRD-00805,,5,너무좋아요,리뷰내용_mbapbauk_향이좋아요,02-17-2025,N,0,N,3,0,복합성,20대,77.6,,N,14.97,38.68,35.97,32.06,8.52,11.959999999999999,33.06,58.050000000000004,43.62,26.55,28.560000000000002,18.65,22.57,24.48,11.93,True,False,X,0,False,yes,no,Y,0,0
RV-0000182,uid_01ea3fb36cf9,뷰티가가638,PRD-00804,ORD00013458,5,최고,리뷰내용_atz169y7_보습력최고,06/05/2025,1,1,Y,9,0,복합성,50대이상,61.0,,N,20.25,6.39,9.93,48.1,24.44,30.380000000000003,19.34,45.269999999999996,25.91,36.03,31.619999999999997,50.39,57.04,9.13,8.05,True,False,O,1,False,yes,no,N,0,0
RV-0000183,uid_bc9eb9c5bcde,뷰티나나142,PRD-00190,ORD00012914,5,가성비,리뷰내용_qhm3s37h_자극없어요,20240507,1,1,N,1,0,중성,50대이상,46.7,,N,26.009999999999998,30.18,17.43,28.23,35.15,30.18,18.92,43.61,32.25,52.33,36.449999999999996,40.129999999999995,3.29,34.050000000000004,43.730000000000004,False,False,O,1,False,no,no,Y,0,1
RV-0000184,uid_f1dd3ac04894,뷰티자바662,PRD-01670,,5,추천합니다,리뷰내용_bw5o5r8f_발림성이좋아요,01-28-2023,N,1,N,3,0,민감성,50대이상,94.4,,N,41.27,12.76,7.76,14.87,36.61,13.36,69.61,22.53,11.62,36.3,17.18,32.85,21.68,39.660000000000004,17.43,False,True,X,0,True,yes,no,Y,1,1
RV-0000185,uid_42e9073c9cfa,뷰티라차452,PRD-01869,ORD00001723,4,너무좋아요,리뷰내용_k6quva63_발림성이좋아요,20250519,0,0,N,6,0,건성,10대,82.0,,N,11.91,61.59,36.120000000000005,39.2,47.599999999999994,23.22,69.46,12.379999999999999,7.630000000000001,31.819999999999997,26.640000000000004,18.01,22.33,46.800000000000004,26.71,True,True,X,0,False,yes,yes,N,1,1
RV-0000186,uid_9a037cd829d6,뷰티아자699,PRD-00964,ORD00006788,5,너무좋아요,리뷰내용_pn7wgbv5_피부가좋아졌어요,07/07/2024,N,1,N,3,0,민감성,30대,60.4,,N,3.25,22.21,13.819999999999999,23.82,23.189999999999998,8.59,8.58,25.230000000000004,30.73,6.63,16.55,23.95,20.04,12.75,30.959999999999997,True,True,O,0,False,yes,no,Y,0,0
RV-0000187,uid_5bdc6ec8f0ba,뷰티자바686,PRD-00278,ORD00008284,5,좋아요,리뷰내용_ea10s1b4_발림성이좋아요,06-05-2025,N,3,N,2,0,민감성,20대,82.2,,Y,20.369999999999997,40.83,8.4,44.42,27.04,66.28,74.31,27.54,29.89,19.03,35.18,39.839999999999996,29.48,33.57,52.18000000000001,False,True,X,0,True,no,no,Y,1,1
RV-0000188,uid_4dc00c7cb070,뷰티차나413,PRD-00012,ORD00011904,5,그냥그래요,리뷰내용_r2wzsnwt_피부가좋아졌어요,05-15-2024,False,0,N,4,2,지성,20대,69.0,,N,8.97,28.470000000000002,46.47,19.64,36.809999999999995,18.16,18.05,7.4399999999999995,16.59,26.939999999999998,17.43,10.24,7.31,36.01,29.49,True,False,X,1,False,yes,no,N,1,1
RV-0000189,uid_4ad533d413a6,뷰티자아449,PRD-00154,ORD00013946,4,가성비,리뷰내용_vo22l0k9_가성비좋아요,2023.08.26,N,3,N,2,0,,10대,39.6,,N,42.07,22.07,7.28,54.71,42.370000000000005,48.339999999999996,32.92,60.089999999999996,39.32,50.93,30.19,40.54,32.31,7.85,17.31,False,True,O,0,False,yes,no,Y,1,1
RV-0000190,uid_d8cd463bbfbe,뷰티사다358,PRD-00785,ORD00005548,3,재구매의사있음,리뷰내용_zrdphn3b_가성비좋아요,09-18-2025,False,0,Y,4,0,민감성,30대,63.3,,N,11.39,51.480000000000004,18.86,51.72,11.110000000000001,5.66,55.42,6.3,6.02,21.26,11.41,21.0,60.96,31.169999999999998,45.24,False,True,O,1,False,no,yes,Y,1,0
RV-0000191,uid_c4afe9d6ec88,뷰티바차631,PRD-01719,ORD00000498,2,최고,리뷰내용_5y76g0vf_피부가좋아졌어요,2024-03-14,1,2,N,4,0,민감성,20대,72.5,,N,22.35,23.189999999999998,22.189999999999998,12.04,31.91,16.38,7.16,28.999999999999996,12.97,46.03,27.54,23.080000000000002,15.709999999999999,24.98,65.97,False,False,O,1,False,no,no,Y,1,0
RV-0000192,uid_9616f471670e,뷰티차마416,PRD-00134,ORD00014563,5,재구매의사있음,리뷰내용_gyimbvk9_피부가좋아졌어요,20240710,N,3,N,3,2,지성,20대,66.8,,N,19.72,9.42,52.16,20.41,22.36,10.56,36.95,16.07,44.35,52.470000000000006,7.01,13.19,49.11,43.49,37.47,True,True,O,1,True,no,no,Y,0,0
RV-0000193,uid_dc1d35fa9b5e,뷰티라가966,PRD-01540,ORD00012132,5,대박,리뷰내용_1h33clnw_재구매예정,2025.01.17,1,3,N,2,2,복합성,30대,81.9,,N,23.11,20.77,10.24,13.4,7.9799999999999995,56.45,40.87,33.900000000000006,25.75,25.619999999999997,15.86,23.61,32.36,21.990000000000002,27.32,False,False,X,0,True,no,no,Y,0,0
RV-0000194,uid_61b392848863,뷰티다마57,PRD-01012,ORD00001878,4,대박,리뷰내용_jfawo461_트러블났어요,20230315,1,5,N,5,2,중성,20대,64.0,,N,22.900000000000002,67.58999999999999,36.53,28.660000000000004,45.269999999999996,9.33,45.1,49.2,35.93,28.33,27.339999999999996,8.64,67.60000000000001,43.75,10.6,False,True,X,1,False,yes,yes,Y,0,1
RV-0000195,uid_a62d4cd83d12,뷰티라바327,PRD-00149,ORD00013060,5,추천합니다,리뷰내용_1w4mwv7o_자극없어요,09-09-2025,True,2,N,3,2,건성,20대,93.0,답변_v22cgz5p,N,13.139999999999999,13.320000000000002,18.709999999999997,21.709999999999997,24.72,45.69,24.52,55.910000000000004,30.099999999999998,13.18,26.790000000000003,37.62,38.16,42.28,30.14,True,False,X,0,True,no,no,N,0,0
RV-0000196,uid_4694de0e70b5,뷰티바다726,PRD-00380,ORD00011098,2,좋아요,리뷰내용_2ndg0o3q_발림성이좋아요,24/02/2023,True,1,N,3,0,복합성,40대,47.9,,N,16.97,4.569999999999999,20.880000000000003,3.52,18.529999999999998,16.13,63.07000000000001,34.46,34.72,17.97,59.18,5.91,43.91,24.45,24.84,True,False,X,0,True,yes,yes,Y,1,1
RV-0000197,uid_f8c7ad0e3b42,뷰티가아500,PRD-00946,,5,재구매의사있음,리뷰내용_uun1h6hy_보습력최고,20230424,False,0,N,5,0,트러블성,40대,85.5,,Y,19.38,12.11,5.33,34.92,30.61,25.180000000000003,57.52,63.22,36.6,48.52,36.79,16.85,19.21,38.45,43.51,False,False,O,1,False,yes,no,N,0,0
RV-0000198,uid_21357a4d76ed,뷰티사다983,PRD-01455,ORD00008918,4,너무좋아요,리뷰내용_ugrwoze4_보습력최고,20250124,True,0,N,1,0,,10대,51.1,,N,21.0,41.14,13.669999999999998,27.439999999999998,24.36,3.62,53.74,11.709999999999999,54.03,47.78,15.53,32.61,27.96,41.099999999999994,16.81,True,True,O,0,False,yes,yes,Y,1,1
RV-0000199,uid_d2c941f617ab,뷰티나차660,PRD-01078,ORD00007958,4,좋아요,리뷰내용_to2b91aq_향이좋아요,18/07/2024,0,1,N,3,0,지성,40대,71.4,,N,25.6,31.669999999999998,16.77,53.89000000000001,31.009999999999998,42.370000000000005,35.86,45.129999999999995,14.549999999999999,4.83,25.8,38.16,6.45,7.779999999999999,6.0600000000000005,False,True,X,0,False,yes,no,Y,1,1
RV-0000200,uid_3342911f892e,뷰티나다335,PRD-00139,ORD00005069,5,별로에요,리뷰내용_ynzxjl1t_피부가좋아졌어요,01-17-2023,1,0,N,3,0,트러블성,10대,55.9,,N,29.270000000000003,60.709999999999994,25.69,54.43,20.11,52.05,10.549999999999999,64.62,22.25,61.550000000000004,28.060000000000002,38.33,8.81,37.39,21.790000000000003,True,False,O,1,True,no,no,Y,1,0
RV-0000201,uid_ac6cd7107f9b,뷰티바라826,PRD-01356,ORD00014450,4,좋아요,리뷰내용_zyvlypkn_트러블났어요,20240314,True,0,N,5,0,,,62.0,,N,18.44,30.23,34.82,17.119999999999997,33.26,33.45,34.339999999999996,37.61,17.630000000000003,31.34,46.77,18.32,16.73,30.099999999999998,18.17,False,False,X,0,True,no,yes,N,0,0
RV-0000202,uid_f71a7cf0cabc,뷰티사가436,PRD-00490,ORD00014713,4,좋아요,리뷰내용_7xe2kjgz_향이좋아요,20230531,Y,0,N,3,0,복합성,,77.0,답변_lo1wzeia,N,24.349999999999998,43.95,25.540000000000003,31.869999999999997,72.23,23.27,24.89,7.1,45.769999999999996,10.18,39.12,31.369999999999997,9.520000000000001,48.11,36.43,True,True,O,1,True,no,yes,Y,1,1
